span	size	face	marker	line	page
It is a clear, blue	12.0	0	-1	1631	61
rigid PVC 40-inch, 1.5-inch diameter hose that connects to the power unit and tank with female to	12.0	0	-1	1632	61
female connections.	12.0	0	-1	1633	61
It has Black Bands.	12.0	0	-1	1633	61
This hose remains in this configuration for all modes of	12.0	0	-1	1633	61
operation of the VMDS.	12.0	0	-1	1634	61
Fluid Out	9.0	0	-1	1635	61
Fluid In	9.0	0	-1	1635	61
Power Unit	9.0	0	-1	1636	61
Trailer	9.0	0	-1	1637	61
Hopper/Blender	9.0	0	-1	1638	61
Suction Main Hose	9.0	0	-1	1639	61
<img0182>	-1.0	-1	-1	1640	61
Truck	9.0	0	-1	1641	61
Hopper/Blender	9.0	0	-1	1642	61
Truck Tank	9.0	0	-1	1643	61
Agitator Trailer	9.0	0	-1	1644	61
<img0183>	-1.0	-1	-1	1645	61
Fluid Out Trailer	9.0	0	-1	1646	61
Trailer Tank	9.0	0	-1	1647	61
Fluid Out Truck	9.0	0	-1	1648	61
Agitator Truck	9.0	0	-1	1649	61
Tank	9.0	0	-1	1650	61
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1651	62
ver 2019.2.l	9.960000038146973	0	-1	1651	62
62	12.0	0	2	1652	62
WARNING:	12.0	1	-1	1653	62
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1653	62
Failure to do so may result in significant injury.	12.0	0	-1	1654	62
7.2.2	12.0	1	0	1655	62
Filling the Holding Tank	12.0	1	-1	1655	62
There are 2 methods by which to fill the fluid tank of the VMDS.	12.0	0	-1	1656	62
7.2.2.1  Draft Fill:	12.0	1	-1	1657	62
•	12.0	0	1	1658	62
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1658	62
•	12.0	0	1	1659	62
Attach Filter Basket to one end of a Blue Band hose;	12.0	0	-1	1659	62
•	12.0	0	1	1660	62
Connect the Blue Band hose to the Draft Input (1) port on the front of the Power Unit,	12.0	0	-1	1660	62
ensuring that the filter basket is attached to the end submerged in the water source or	12.0	0	-1	1661	62
blivit;	12.0	0	-1	1662	62
•	12.0	0	1	1663	62
Connect the White Band hose to the Draft Output (2) port on the back of the Power Unit	12.0	0	-1	1663	62
with the other end attached to the Hopper/Blender Input (3) on holding tank;	12.0	0	-1	1664	62
•	12.0	0	1	1665	62
Start Power Unit (4);	12.0	0	-1	1665	62
<img0184>	-1.0	-1	-1	1666	62
<img0185>	-1.0	-1	-1	1667	62
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1668	63
ver 2019.2.l	9.960000038146973	0	-1	1668	63
63	12.0	0	2	1669	63
•	12.0	0	1	1670	63
Set Selector 1 (5) to DRAFT, Selector 2 (6) to OFF;	12.0	0	-1	1670	63
•	12.0	0	1	1671	63
SLOWLY	12.0	1	-1	1671	63
turn on Pump Control (7) to full ON position;	12.0	0	-1	1671	63
•	12.0	0	1	1672	63
Fill tank	12.0	0	-1	1672	63
•	12.0	0	1	1673	63
Once tank is filled,	12.0	0	-1	1673	63
SLOWLY	12.0	1	-1	1673	63
turn Pump Control (7) to full OFF position;	12.0	0	-1	1673	63
•	12.0	0	1	1674	63
Set Selector 1 (5) to OFF	12.0	0	-1	1674	63
•	12.0	0	1	1675	63
Turn Power Unit (4) off.	12.0	0	-1	1675	63
7.2.2.2	12.0	1	0	1676	63
Hydrant Fill:	12.0	1	-1	1676	63
WARNING: NEVER	12.0	1	-1	1677	63
connect a fire hydrant directly to the VMDS Power Unit.	12.0	0	-1	1677	63
Introducing pressurized water directly through the Power Unit will cause significant	12.0	0	-1	1678	63
system damage!	12.0	0	-1	1679	63
WARNING:	12.0	1	-1	1680	63
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1680	63
Failure to do so may result in significant injury.	12.0	0	-1	1681	63
•	12.0	0	1	1682	63
Connect the White Band hose to the Hopper/Blender (3) on the holding tank and the	12.0	0	-1	1682	63
other end to the fire hydrant.	12.0	0	-1	1683	63
NOTE: An adaptor may be required to connect to the fire	12.0	0	-1	1683	63
hydrant.	12.0	0	-1	1684	63
•	12.0	0	1	1685	63
SLOWLY	12.0	1	-1	1685	63
turn hydrant on and fill tank;	12.0	0	-1	1685	63
•	12.0	0	1	1686	63
Once tank is full,	12.0	0	-1	1686	63
SLOWLY	12.0	1	-1	1686	63
turn hydrant off.	12.0	0	-1	1686	63
7.2.3	12.0	1	0	1687	63
Drafting Operation	12.0	1	-1	1687	63
•	12.0	0	1	1688	63
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1688	63
•	12.0	0	1	1689	63
Connect the Filter Basket to one end of the Blue Band hose;	12.0	0	-1	1689	63
•	12.0	0	1	1690	63
Connect the Blue Band hose to the Draft Input (1) port on the front of the Power Unit,	12.0	0	-1	1690	63
ensuring that the filter basket is attached to the end submerged in the water source or	12.0	0	-1	1691	63
blivit;	12.0	0	-1	1692	63
•	12.0	0	1	1693	63
Connect the White Band hose to the Draft Output (2) port on the back of the Power Unit	12.0	0	-1	1693	63
with the other end attached to the Hopper/Blender (3) on the recipient tank;	12.0	0	-1	1694	63
<img0186>	-1.0	-1	-1	1695	63
Filter Basket	9.0	1	-1	1696	63
Filter Basket Attached to	9.0	1	-1	1697	63
Hose	9.0	1	-1	1698	63
<img0187>	-1.0	-1	-1	1699	63
<img0188>	-1.0	-1	-1	1700	63
<img0189>	-1.0	-1	-1	1701	63
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1702	64
ver 2019.2.l	9.960000038146973	0	-1	1702	64
64	12.0	0	2	1703	64
•	12.0	0	1	1704	64
Connect the Yellow Band hose to the Agitator (9) port on the back of the Power Unit and	12.0	0	-1	1704	64
to the Agitator (10) on the recipient tank;	12.0	0	-1	1705	64
•	12.0	0	1	1706	64
Start Power Unit (4);	12.0	0	-1	1706	64
•	12.0	0	1	1707	64
Set Selector 1 (5) to DRAFT, Selector 2 (6) to OFF;	12.0	0	-1	1707	64
•	12.0	0	1	1708	64
SLOWLY	12.0	1	-1	1708	64
turn on Pump Control (7) to full on position; Turn Air Control (17) to full on	12.0	0	-1	1708	64
position; do not use the air injection for mixing slurry.	12.0	0	-1	1709	64
•	12.0	0	1	1710	64
To mix decontaminant in recipient tank, set Selector 1 (5) from DRAFT position to	12.0	0	-1	1710	64
AGITATOR position (NOTE: If it is necessary to stop mixing, place Selector 1 (5) to	12.0	0	-1	1711	64
OFF position.);	12.0	0	-1	1712	64
•	12.0	0	1	1713	64
Add decontaminant to Hopper/Blender opening (13) on the recipient tank;	12.0	0	-1	1713	64
•	12.0	0	1	1714	64
Ensure that decontaminant in tank is mixing properly;	12.0	0	-1	1714	64
•	12.0	0	1	1715	64
Keep Agitator engaged the entire time there is decontaminant in the tank.	12.0	0	-1	1715	64
•	12.0	0	1	1716	64
Upon completion of mission, clean tanks using procedure required for the decontaminant	12.0	0	-1	1716	64
used;	12.0	0	-1	1717	64
•	12.0	0	1	1718	64
SLOWLY	12.0	1	-1	1718	64
turn Pump Control (7) to full OFF position; Turn Air Control (17) to full OFF	12.0	0	-1	1718	64
position;	12.0	0	-1	1719	64
•	12.0	0	1	1720	64
Set Selector 1 (5) to OFF position;	12.0	0	-1	1720	64
•	12.0	0	1	1721	64
Turn Power Unit off (4).	12.0	0	-1	1721	64
WARNING:	12.0	1	-1	1722	64
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1722	64
Failure	12.0	0	-1	1722	64
to do so may result in significant injury.	12.0	0	-1	1723	64
7.2.4	12.0	1	0	1724	64
Tank-to-Tank Operation	12.0	1	-1	1724	64
One of the dual tanks on the VMDS can be used as a holding tank to supply the recipient/holding	12.0	0	-1	1725	64
tank with water when desired.	12.0	0	-1	1726	64
In this case it is the trailer tank.	12.0	0	-1	1726	64
•	12.0	0	1	1727	64
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1727	64
•	12.0	0	1	1728	64
Fill tank to be used as holding (trailer) tank with water;	12.0	0	-1	1728	64
•	12.0	0	1	1729	64
Fill the recipient (truck) by using the White Band hose to connect the Hopper/Blender (3)	12.0	0	-1	1729	64
on the recipient tank to the Discharge Line #2 (8) on the Power Unit;	12.0	0	-1	1730	64
•	12.0	0	1	1731	64
Attach the Tank Selector Valve to the Fluid Input (11) port on the Power Unit;	12.0	0	-1	1731	64
•	12.0	0	1	1732	64
Use the short Black Band hose to connect the Fluid In/Drain (12) valve of recipient (truck)	12.0	0	-1	1732	64
tank to the short connector on the Tank Selector Valve;	12.0	0	-1	1733	64
•	12.0	0	1	1734	64
Use the long double Black Band hose to connect the Fluid In/Drain (12) valve of the	12.0	0	-1	1734	64
holding (trailer) tank to the long connector on the Tank Selector Valve;	12.0	0	-1	1735	64
•	12.0	0	1	1736	64
Turn the Tank Selector Valve to the holding tank (trailer) position (see figure below);	12.0	0	-1	1736	64
<img0190>	-1.0	-1	-1	1737	64
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1738	65
ver 2019.2.l	9.960000038146973	0	-1	1738	65
65	12.0	0	2	1739	65
•	12.0	0	1	1740	65
Use the Yellow Band hose to connect the Agitator (10) on the recipient (truck) tank to the	12.0	0	-1	1740	65
Agitator (9) port on the Power Unit;	12.0	0	-1	1741	65
•	12.0	0	1	1742	65
Connect the White Band hose to the Line 2 Discharge (8) and to the Hopper/Blender (3)	12.0	0	-1	1742	65
on the recipient (truck) tank;	12.0	0	-1	1743	65
•	12.0	0	1	1744	65
Start Power Unit (4);	12.0	0	-1	1744	65
•	12.0	0	1	1745	65
Set Selector 1 (5) to AGITATOR, Selector 2 (6) to LINE 2 or MONITOR as appropriate;	12.0	0	-1	1745	65
•	12.0	0	1	1746	65
SLOWLY	12.0	1	-1	1746	65
turn on Pump Control (7) to full ON position; Turn Air Control (17) to full on	12.0	0	-1	1746	65
position;	12.0	0	-1	1747	65
•	12.0	0	1	1748	65
Add decontaminant to Hopper/Blender opening (13) on the recipient (truck) tank;	12.0	0	-1	1748	65
•	12.0	0	1	1749	65
Ensure that decontaminant in tank is mixing properly;	12.0	0	-1	1749	65
•	12.0	0	1	1750	65
Keep Agitator engaged the entire time there is decontaminant in the tank.	12.0	0	-1	1750	65
•	12.0	0	1	1751	65
Upon completion of mission, clean tanks using procedure required for decontaminant	12.0	0	-1	1751	65
used;	12.0	0	-1	1752	65
•	12.0	0	1	1753	65
SLOWLY	12.0	1	-1	1753	65
turn Pump Control (7) to full OFF position; Turn Air Control (17) to full off	12.0	0	-1	1753	65
position;	12.0	0	-1	1754	65
•	12.0	0	1	1755	65
Set Selector 1 (5) and Selector 2 to OFF position;	12.0	0	-1	1755	65
•	12.0	0	1	1756	65
Turn Power Unit off (4).	12.0	0	-1	1756	65
7.2.5	12.0	1	0	1757	65
Front Spray Bar Operation	12.0	1	-1	1757	65
•	12.0	0	1	1758	65
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1758	65
•	12.0	0	1	1759	65
Connect Front Spray Bar to front bumper of truck.	12.0	0	-1	1759	65
•	12.0	0	1	1760	65
Run FRONT SPRAY BAR (FSB) hose (green band) over the top of truck cab and connect	12.0	0	-1	1760	65
it to the front spray bar, using magnets on top of the cab near the windshield to secure the	12.0	0	-1	1761	65
hose.	12.0	0	-1	1762	65
•	12.0	0	1	1763	65
Connect FSB to FRONT SPRAY BAR output (14) (green) on back of power unit.	12.0	0	-1	1763	65
•	12.0	0	1	1764	65
SLOWLY	12.0	1	-1	1764	65
turn PUMP CONTROL VALVE (7) to full OFF position.	12.0	0	-1	1764	65
•	12.0	0	1	1765	65
Turn SELECTOR VALVE 1 (5) to FRONT SPRAY BAR mode.	12.0	0	-1	1765	65
•	12.0	0	1	1766	65
SLOWLY	12.0	1	-1	1766	65
turn PUMP CONTROL VALVE (7) to full ON position; Turn Air Control (17)	12.0	0	-1	1766	65
to full ON position.	12.0	0	-1	1767	65
WARNING:	12.0	1	-1	1768	65
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1768	65
Failure to do so may result in significant injury.	12.0	0	-1	1769	65
<img0191>	-1.0	-1	-1	1770	65
<img0192>	-1.0	-1	-1	1771	65
a.	9.0	1	2	1772	65
Tank Selector Valve	9.0	1	-1	1772	65
(Pull From Trailer)	9.0	1	-1	1773	65
Tank)	9.0	1	-1	1774	65
Trailer Position	9.0	1	-1	1775	65
b.	9.0	1	2	1776	65
Tank Selector Valve	9.0	1	-1	1776	65
(Pull From Truck Tank)	9.0	1	-1	1777	65
<img0193>	-1.0	-1	-1	1778	65
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1779	66
ver 2019.2.l	9.960000038146973	0	-1	1779	66
66	12.0	0	2	1780	66
7.2.6	12.0	1	0	1781	66
Rear Spray Bar Operation	12.0	1	-1	1781	66
•	12.0	0	1	1782	66
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1782	66
•	12.0	0	1	1783	66
Connect Rear Spray Bar to rear bumper of truck	12.0	0	-1	1783	66
or	12.0	1	-1	1783	66
rear bumper of trailer if using the trailer.	12.0	0	-1	1783	66
•	12.0	0	1	1784	66
Connect the two (2) 15 ft.	12.0	0	-1	1784	66
REAR SPRAY BAR (RSB) hoses (orange band) via the 1-inch	12.0	0	-1	1784	66
male-to-male fittings.	12.0	0	-1	1785	66
•	12.0	0	1	1786	66
Connect the RSB hose(s) to the REAR SPRAY BAR output (15) (orange) on the back of	12.0	0	-1	1786	66
the power unit, and to the Rear Spray Bar, using the magnets on the truck and trailer	12.0	0	-1	1787	66
bumpers to secure hose and prevent sagging between platforms.	12.0	0	-1	1788	66
•	12.0	0	1	1789	66
SLOWLY	12.0	1	-1	1789	66
turn PUMP CONTROL VALVE (7) to full OFF position.	12.0	0	-1	1789	66
•	12.0	0	1	1790	66
Turn SELECTOR VALVE 2 (6) to REAR SPRAY BAR mode.	12.0	0	-1	1790	66
•	12.0	0	1	1791	66
SLOWLY	12.0	1	-1	1791	66
turn PUMP CONTROL VALVE (7) to full ON position; Turn Air Control (17)	12.0	0	-1	1791	66
to full ON position;	12.0	0	-1	1792	66
NOTE: Both front and rear spray bars can be activated and used simultaneously.	12.0	1	-1	1793	66
WARNING:	12.0	1	-1	1794	66
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1794	66
Failure to do so may result in significant injury.	12.0	0	-1	1795	66
7.2.7	12.0	1	0	1796	66
Monitor Operation	12.0	1	-1	1796	66
•	12.0	0	1	1797	66
Install Monitor as instructed in Section 5.4 of this manual.	12.0	0	-1	1797	66
•	12.0	0	1	1798	66
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1798	66
•	12.0	0	1	1799	66
Connect MONITOR (MON) hose to MONITOR output (16) (blue) on the back of the	12.0	0	-1	1799	66
power unit, and to the Monitor Hose Connector on Monitor Stanchion (not shown).	12.0	0	-1	1800	66
•	12.0	0	1	1801	66
SLOWLY	12.0	1	-1	1801	66
turn the PUMP CONTROL VALVE (7) to full OFF position.	12.0	0	-1	1801	66
•	12.0	0	1	1802	66
Turn SELECTOR VALVE 2 (6) to MONITOR mode.	12.0	0	-1	1802	66
•	12.0	0	1	1803	66
SLOWLY	12.0	1	-1	1803	66
turn the PUMP CONTROL VALVE (7) to full ON position; Turn Air Control	12.0	0	-1	1803	66
(17)	12.0	0	2	1804	66
to full ON position.	12.0	0	-1	1804	66
WARNING:	12.0	1	-1	1805	66
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1805	66
Failure to do so may result in significant injury.	12.0	0	-1	1806	66
7.2.8	12.0	1	0	1807	66
Wired Remote Monitor Operation	12.0	1	-1	1807	66
•	12.0	0	1	1808	66
Install Monitor as instructed in Section 5.4 of this manual.	12.0	0	-1	1808	66
•	12.0	0	1	1809	66
Turn Air Control (17) to OFF position;	12.0	0	-1	1809	66
SLOWLY	12.0	1	-1	1809	66
turn Pump Control (7) to OFF position;	12.0	0	-1	1809	66
•	12.0	0	1	1810	66
Connect MONITOR (MON) hose to MONITOR output (16) (blue) on the back of the	12.0	0	-1	1810	66
power unit, and to the Monitor Hose Connector on Monitor Stanchion;	12.0	0	-1	1811	66
•	12.0	0	1	1812	66
Turn SELECTOR VALVE 2 (6) to REMOTE MONITOR mode;	12.0	0	-1	1812	66
•	12.0	0	1	1813	66
SLOWLY	12.0	1	-1	1813	66
turn the PUMP CONTROL VALVE (7) to full ON position; Turn Air Control	12.0	0	-1	1813	66
(17)	12.0	0	2	1814	66
to full ON position.	12.0	0	-1	1814	66
<img0194>	-1.0	-1	-1	1815	66
<img0195>	-1.0	-1	-1	1816	66
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1817	67
ver 2019.2.l	9.960000038146973	0	-1	1817	67
67	12.0	0	2	1818	67
WARNING:	12.0	1	-1	1819	67
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1819	67
Failure to do so may result in significant injury.	12.0	0	-1	1820	67
7.2.9	12.0	1	0	1821	67
Line 1 Discharge Operation	12.0	1	-1	1821	67
Start Up	12.0	1	-1	1822	67
•	12.0	0	1	1823	67
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1823	67
•	12.0	0	1	1824	67
Turn SELECTOR VALVE 1 (5) to LINE 1.	12.0	0	-1	1824	67
•	12.0	0	1	1825	67
Ensure Hand Bale on the end of the Discharge Hose (red band) is in CLOSED position.	12.0	0	-1	1825	67
•	12.0	0	1	1826	67
SLOWLY	12.0	1	-1	1826	67
turn PUMP CONTROL (7) to full ON position.	12.0	0	-1	1826	67
Turn Air Control (17) to full	12.0	0	-1	1826	67
ON position;	12.0	0	-1	1827	67
•	12.0	0	1	1828	67
Line 1 will be fully charged and ready for operation.	12.0	0	-1	1828	67
Shut Down	12.0	1	-1	1829	67
•	12.0	0	1	1830	67
SLOWLY	12.0	1	-1	1830	67
turn PUMP CONTROL VALVE (7) to full OFF position; Turn Air Control	12.0	0	-1	1830	67
(17)	12.0	0	2	1831	67
to full OFF position;	12.0	0	-1	1831	67
•	12.0	0	1	1832	67
Ensure Hand Bale at the end of the Discharge Hose (red band) is in OPEN position to	12.0	0	-1	1832	67
drain all fluids from hose.	12.0	0	-1	1833	67
•	12.0	0	1	1834	67
Turn SELECTOR VALVE 1 (5) to OFF position.	12.0	0	-1	1834	67
WARNING:	12.0	1	-1	1835	67
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1835	67
Failure to do so may result in significant injury.	12.0	0	-1	1836	67
7.2.10	12.0	1	0	1837	67
Line 2 Discharge Operation	12.0	1	-1	1837	67
Start Up	12.0	1	-1	1838	67
•	12.0	0	1	1839	67
Turn Air Control (17) to OFF position; Turn Pump Control (7) to OFF position;	12.0	0	-1	1839	67
•	12.0	0	1	1840	67
Turn SELECTOR VALVE 2 (6) to LINE 2	12.0	0	-1	1840	67
•	12.0	0	1	1841	67
Ensure Hand Bale on the end of the Discharge Hose (red band) is in CLOSED position.	12.0	0	-1	1841	67
•	12.0	0	1	1842	67
SLOWLY	12.0	1	-1	1842	67
turn PUMP CONTROL VALVE (7) to full ON position.	12.0	0	-1	1842	67
Turn Air Control (17)	12.0	0	-1	1842	67
to full ON position;	12.0	0	-1	1843	67
•	12.0	0	1	1844	67
Line 2 will be fully charged and ready for operation.	12.0	0	-1	1844	67
Shut Down	12.0	1	-1	1845	67
•	12.0	0	1	1846	67
SLOWLY	12.0	1	-1	1846	67
turn PUMP CONTROL VALVE (7) to full OFF position; Turn Air Control	12.0	0	-1	1846	67
(17)	12.0	0	2	1847	67
to full OFF position;	12.0	0	-1	1847	67
•	12.0	0	1	1848	67
Ensure Hand Bale at the end of the Discharge Hose (red band) is in OPEN position to	12.0	0	-1	1848	67
drain all fluids from hose.	12.0	0	-1	1849	67
•	12.0	0	1	1850	67
Turn SELECTOR VALVE 2 (6) to OFF position.	12.0	0	-1	1850	67
WARNING:	12.0	1	-1	1851	67
Ensure nozzle(s) are pointed in a safe direction before operation!	12.0	0	-1	1851	67
Failure to do so may result in significant injury.	12.0	0	-1	1852	67
<img0196>	-1.0	-1	-1	1853	67
<img0197>	-1.0	-1	-1	1854	67
<img0198>	-1.0	-1	-1	1855	67
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1856	68
ver 2019.2.l	9.960000038146973	0	-1	1856	68
68	12.0	0	2	1857	68
7.3	12.0	1	0	1858	68
TANK CLEANING PROCEDURE	12.0	1	-1	1858	68
•	12.0	0	1	1859	68
Use proper PPE when cleaning tanks;	12.0	0	-1	1859	68
•	12.0	0	1	1860	68
Drain tank of all fluid, opening drain and routing liquid away from tank with a hose;	12.0	0	-1	1860	68
•	12.0	0	1	1861	68
Pre-rinse tank inside and out with water;	12.0	0	-1	1861	68
•	12.0	0	1	1862	68
Wash tank with a liquid detergent (i.e. ‘Dawn’ dish soap) and water solution, using	12.0	0	-1	1862	68
discharge hose and gun (through inspection/clean out ports, if necessary);	12.0	0	-1	1863	68
