prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	be	be extended and locked down for placement on the trailer.  The slide is designed to keep the spray	12.0	1	-1	1248	46	11.768627790064594	73.38308469213621	88.72321633731617	75.49520165029199	0	0	-0.4	722	227	0	11	3	0		31	
	bar from rolling down and must be butted against the trailer by the locked down slide to keep it	bar from rolling down and must be butted against the trailer by the locked down slide to keep it	12.0	0	-1	1249	46	11.768627790064594	75.12929897115689	88.71733222911561	77.15051053750395	0	0	-0.4	722	227	1	11	3	0		31	
	from doing so.  Ensure the slide bolt is tight.  Check periodically and re-tighten if rolling starts to	from doing so.  Ensure the slide bolt is tight.  Check periodically and re-tighten if rolling starts to	12.0	0	-1	1250	46	11.768627790064594	76.8717216722893	88.72320636425142	78.89293323863637	0	0	-0.3	722	227	1	11	3	0		31	
	occur.	occur. Non-armored vehicles may require the installer to disassemble and invert the truck side of	12.0	0	-1	1251	46	11.768627790064594	78.61414437342172	88.68954727073121	80.63535593976879	0	0	-0.3	722	227	1	11	3	0		31	
	the adjustable slide bracket.	the adjustable slide bracket.	12.0	0	-1	1252	46	11.768627790064594	80.35656707455414	35.0277769799326	82.3777786409012	0	0	-0.3	722	227	1	11	3	0		31	
	The Front Spray Bar (FSB) is equipped with two capped ends that enable the attachment of	The Front Spray Bar (FSB) is equipped with two capped ends that enable the attachment of	12.0	0	-1	1253	46	11.768627790064594	83.8414201832781	88.74574549057904	85.86263174962517	0	0	1.5	723	227	1	11	3	0		31	
	extensions, “outriggers” or “wings” to provide a significantly wider spray pattern.  The wings are	extensions, “outriggers” or “wings” to provide a significantly wider spray pattern.  The wings are	12.0	0	-1	1254	46	11.768627790064594	85.58384288441052	88.70131548713235	87.60505445075758	0	0	-0.3	723	227	1	11	3	0		31	
	marked Right “R” (red markings) and Left “L” (green markings). The orientation of the nozzles	marked Right “R” (red markings) and Left “L” (green markings). The orientation of the nozzles	12.0	0	-1	1255	46	11.768627790064594	87.32575695924085	88.72518103107129	89.34696852558791	0	0	-0.3	723	227	1	11	3	0		31	
	<img0113>	<img0113>	-1.0	-1	-1	1256	46	49.33333552740758	49.61111280653212	75.34313825220843	61.54293098835031	0	1	-39.7	724	228	0	11	3	0		31	
	<img0114>	<img0114>	-1.0	-1	-1	1257	46	24.686274808995865	52.51515321057253	46.07843137254902	54.40909260451192	0	1	-9.0	725	228	0	11	3	0		31	
	Adjustable Slide	Adjustable Slide Bracket	9.960000038146973	1	-1	1258	46	26.415033278122447	52.59217156304254	44.88660026999081	54.67399057715831	0	0	-1.8	726	228	0	11	3	0		31	
	<img0115>	<img0115>	-1.0	-1	-1	1259	46	29.975489697425193	35.319441978377526	73.14542882582721	48.58964476922546	0	1	-19.4	727	228	0	11	3	0		31	
	Adjustable Slide Bracket Placement	Adjustable Slide Bracket Placement	9.960000038146973	1	-1	1260	46	41.10621034709457	36.03207366635101	67.14869480507046	38.05636010988795	0	0	-12.6	728	228	0	11	3	0		31	
	<img0116>	<img0116>	-1.0	-1	-1	1261	46	23.70915132410386	9.179289654047803	74.45261338177849	25.32827974569918	0	1	-28.9	729	228	0	11	3	0		31	
(4)	Fan Spray Nozzles	Fan Spray Nozzles	9.0	1	2	1262	46	40.55719063952078	27.593814965450406	54.692810656977635	29.1779065372968	0	0	2.3	730	228	3	11	3	0		31	
	VMDS Technical and Operators Manual	VMDS Technical and Operators Manual ver 2019.2.l	9.960000038146973	0	-1	1263	47	11.768627790064594	4.375376845851089	82.82171511182598	6.103285876187412	0	1	-24.8	731	229	0	11	3	0		31	
47			12.0	0	2	1264	47	11.768627790064594	91.77726976799244	14.490196128296697	93.85909263533776	0	1	85.7	732	229	0	11	3	0		31	
	on the wings are important for correct function of the spray bars; the slots should be in line with	on the wings are important for correct function of the spray bars; the slots should be in line with	12.0	0	-1	1265	47	11.768627790064594	8.904541863335504	88.71143814785029	10.925754392989958	0	0	-85.0	732	229	1	11	3	0		31	
	the long axis of the bars.  Attach the wings using the Instalock cam-lock fittings and ensure there	the long axis of the bars.  Attach the wings using the Instalock cam-lock fittings and ensure there	12.0	0	-1	1266	47	11.768627790064594	10.649492283060093	88.71927697674121	12.670704812714549	0	0	-0.3	732	229	1	11	3	0		31	
	is a rubber gasket in each of them for correct sealing and seating.  Each wing will swivel rearward	is a rubber gasket in each of them for correct sealing and seating.  Each wing will swivel rearward	12.0	0	-1	1267	47	11.768627790064594	12.391922690651635	88.73496460758783	14.413135220306089	0	0	-0.3	732	229	1	11	3	0		31	
	if it strikes a fixed item while the vehicle is moving.  The gasket may need to be replaced often	if it strikes a fixed item while the vehicle is moving.  The gasket may need to be replaced often	12.0	0	-1	1268	47	11.768627790064594	14.134345391784052	88.74182607613358	16.155557921438508	0	0	-0.3	732	229	1	11	3	0		31	
	due to wear on the part.	due to wear on the part. Contact CLS.	12.0	0	-1	1269	47	11.768627790064594	15.876768092916471	42.41993224698734	17.897979659263534	0	0	-0.3	732	229	1	11	3	0		31	
	<img0117>	<img0117>	-1.0	-1	-1	1270	47	37.05065359477124	40.60341035476839	68.15686194725286	48.80050505050505	0	1	22.7	733	230	0	11	3	0		31	
	<img0118>	<img0118>	-1.0	-1	-1	1271	47	22.019606945561428	49.818181509923456	89.64706121706496	54.43939440178149	0	1	1.0	734	230	0	11	3	0		31	
	Figure 56.	Figure 56. Adjustable Slide for Rear Spray Bar and Trailer Mounting ONLY	12.0	0	-1	1272	47	26.434640323414524	49.63813165221552	85.74182846966912	51.65934321856258	1	0	-4.8	735	230	0	11	3	0		31	data/dod/vmds_TM/images/img0119.jpg
	<img0119>	<img0119>	-1.0	-1	-1	1273	47	21.235295214684182	42.81818120166509	37.00000039892259	44.83333163791233	0	1	-8.8	736	230	0	11	3	0		31	
	Slide for Trailer	Slide for Trailer	9.0	1	-1	1274	47	23.807189043830423	43.20855188851405	34.791013929578995	44.95029642124369	0	0	-1.6	737	230	0	11	3	0		31	
	<img0120>	<img0120>	-1.0	-1	-1	1275	47	18.722222521414164	55.69091180358271	38.071895424836605	67.34975179036459	0	1	10.7	738	230	0	11	3	0		31	
	<img0121>	<img0121>	-1.0	-1	-1	1276	47	16.372548520954606	68.2727235736269	42.03921548681321	70.2878778631037	0	1	0.9	739	230	0	11	3	0		31	
	Front Spray Bar - TRUCK	Front Spray Bar - TRUCK	9.0	1	-1	1277	47	20.532680336945976	68.78194327306267	38.25816983490988	70.36602906506471	0	0	-1.5	740	230	0	11	3	0		31	
	<img0122>	<img0122>	-1.0	-1	-1	1278	47	10.68627475913054	62.16666867034604	20.13725579953661	64.18181910659328	0	1	-8.2	741	230	0	11	3	0		31	
	SHORT	SHORT	9.0	1	-1	1279	47	12.650980980567683	62.675884516552244	18.52777767804713	64.25997416178386	0	0	-1.5	742	230	0	11	3	0		31	
	<img0123>	<img0123>	-1.0	-1	-1	1280	47	53.431372549019606	68.71212275341304	85.09803722107333	70.72727704288984	0	1	4.5	743	230	0	11	3	0		31	
	Rear Spray Bar - TRUCK and TRAILER	Rear Spray Bar - TRUCK and TRAILER	9.0	1	-1	1281	47	55.91339909173305	69.10502115885417	83.01143770903543	70.84676569158381	0	0	-1.6	744	230	0	11	3	0		31	
	<img0124>	<img0124>	-1.0	-1	-1	1282	47	59.480390361711095	55.68951693448154	78.71078291749643	67.42171470565026	0	1	-15.2	745	230	0	11	3	0		31	
	<img0125>	<img0125>	-1.0	-1	-1	1283	47	75.1960804259855	59.72727380617701	93.86274549696181	64.72727457682292	0	1	-7.7	746	230	0	11	3	0		31	
	LONG with SLIDE	LONG with SLIDE	9.0	1	-1	1284	47	78.40849433849061	60.246716123638734	91.03104335809844	61.82057929761483	0	0	-4.5	747	230	0	11	3	0		31	
	(RSB)	(RSB)	9.0	1	-1	1285	47	82.60457655962776	62.35770408553307	86.8153590782016	63.94179373076468	0	0	0.5	748	230	0	11	3	0		31	
	Figure 55 Inverted Front Spray Bar Mounts on Non-Armored Truck	Figure 55 Inverted Front Spray Bar Mounts on Non-Armored Truck	11.039999961853027	0	-1	1286	47	28.611112108417586	37.38698092373935	78.0555575501685	39.24649556477865	1	0	-26.6	749	230	0	11	3	0		31	data/dod/vmds_TM/images/img0126.jpg
	<img0126>	<img0126>	-1.0	-1	-1	1287	47	43.79901761323019	21.36868563565341	61.20097839754391	36.678029069996846	0	1	-17.9	750	230	0	11	3	0		31	
	VMDS Technical and Operators Manual	VMDS Technical and Operators Manual ver 2019.2.l	9.960000038146973	0	-1	1288	48	11.768627790064594	4.375376845851089	82.82171511182598	6.103285876187412	0	1	-32.3	751	230	0	11	3	0		31	
48			12.0	0	2	1289	48	11.768627790064594	91.77726976799244	14.490196128296697	93.85909263533776	0	1	85.7	752	230	0	11	3	0		31	
5.4	MONITOR/STANCHION INSTALLATION	MONITOR/STANCHION INSTALLATION	12.0	1	0	1290	48	11.768627790064594	8.918178442752723	52.94934441061581	11.016663638028232	0	0	-84.9	753	230	0	11	4	0	MONITOR/STANCHION INSTALLATION	32	
1.	Remove the selected davit pocket cover removing the pin and then pull the cover down	Remove the selected davit pocket cover removing the pin and then pull the cover down	12.0	0	2	1291	48	14.70980426065283	12.358589365024761	86.51208815231821	14.440407415833137	0	0	1.3	754	231	3	11	4	0		32	
	through the davit pocket.	through the davit pocket. It is attached with a wire lanyard to the truck to prevent loss.	12.0	0	-1	1292	48	17.65032624886706	14.134345391784052	85.78104256025327	16.155557921438508	0	0	-0.3	754	231	3	11	4	0		32	
2.	Insert the monitor/stanchion into the davit pocket.	Insert the monitor/stanchion into the davit pocket.	12.0	0	2	1293	48	14.70980426065283	15.843434767289596	58.28594631618924	17.925252818097974	0	0	-0.3	755	231	3	11	4	0		32	
3.	Re-insert pin to secure.	Re-insert pin to secure.	12.0	0	2	1294	48	14.70980426065283	17.585858431729406	36.34150386635774	19.66767551923039	0	0	-0.3	756	231	3	11	4	0		32	
	Figure 57.  Attachment points for the Monitor Stanchion on M1083 Truck	Figure 57.  Attachment points for the Monitor Stanchion on M1083 Truck	12.0	0	-1	1295	48	20.905229157092524	47.2441933371804	79.58496692133885	49.26540490352747	1	0	27.6	757	232	0	11	4	0		32	data/dod/vmds_TM/images/img0127.jpg
	The stanchion can be mounted into in any one of the four davit pockets on the M1083 truck bed.	The stanchion can be mounted into in any one of the four davit pockets on the M1083 truck bed.	12.0	0	-1	1296	48	11.768627790064594	50.7290425926748	89.23005746080985	52.750254159021864	0	0	1.5	758	233	1	11	4	0		32	
	The stanchion can be placed in the davit in any position desired.	The stanchion can be placed in the davit in any position desired. Ensure the pin for the davit pocket	12.0	0	-1	1297	48	11.768627790064594	52.47146529380721	88.71177723205167	54.49267686015428	0	0	-0.3	758	233	1	11	4	0		32	
	is used for the stanchion.	is used for the stanchion. Position the monitor’s tank input to point towards the VMDS Power Unit	12.0	0	-1	1298	48	11.768627790064594	54.21641571353181	88.74182607613358	56.23762727987887	0	0	-0.3	758	233	1	11	4	0		32	
	to avoid kinks in the hose.	to avoid kinks in the hose. The “halo” on the top of the stanchion serves as protection and lifting	12.0	0	-1	1299	48	11.768627790064594	55.95883841466422	88.73398724724265	57.98004998101129	0	0	-0.3	758	233	1	11	4	0		32	
	handle for the monitor.	handle for the monitor.	12.0	0	-1	1300	48	11.768627790064594	57.701264969026205	30.8267979840048	59.72247653537327	0	0	-0.3	758	233	1	11	4	0		32	
	The monitor can be operated either manually or by the remote-control box.  The remote-control	The monitor can be operated either manually or by the remote-control box.  The remote-control	12.0	0	-1	1301	48	11.768627790064594	61.1861142245206	88.73987135544321	63.207325790867664	0	0	1.5	759	233	1	11	4	0		32	
	box is strictly wired and not operated by Radio Frequency (RF, “wireless”).  The remote-control	box is strictly wired and not operated by Radio Frequency (RF, “wireless”).  The remote-control	12.0	0	-1	1302	48	11.768627790064594	62.92853692565302	88.73987135544321	64.94974463877053	0	0	-0.3	759	233	1	11	4	0		32	
	can be operated while dismounted or from inside truck’s cab.	can be operated while dismounted or from inside truck’s cab. The Monitor Electrical Connector	12.0	0	-1	1303	48	11.768627790064594	64.67095577355587	88.74182607613358	66.69216733990294	0	0	-0.3	759	233	1	11	4	0		32	
	on the back of the Power Unit supplies power (12 VDC) to the remote-control monitor and its	on the back of the Power Unit supplies power (12 VDC) to the remote-control monitor and its	12.0	0	-1	1304	48	11.768627790064594	66.41338618114742	88.74182607613358	68.43459774749448	0	0	-0.3	759	233	1	11	4	0		32	
	controller and establishes the connection to turn the water flow on and off when system is in	controller and establishes the connection to turn the water flow on and off when system is in	12.0	0	-1	1305	48	11.768627790064594	68.15580888227983	88.69348663130617	70.1770204486269	0	0	-0.3	759	233	1	11	4	0		32	
	REMOTE MONITOR mode.	REMOTE MONITOR mode.	12.0	0	-1	1306	48	11.768627790064594	69.89823158341225	35.79248415878396	71.91944314975932	0	0	-0.3	759	233	1	11	4	0		32	
	<img0127>	<img0127>	-1.0	-1	-1	1307	48	68.20441351996529	19.5162898362285	83.42974295024	30.31313347093987	0	1	-52.4	760	234	0	11	4	0		32	
	<img0128>	<img0128>	-1.0	-1	-1	1308	48	67.43137135225184	31.24242069745305	84.03921688304229	34.15151268544823	0	1	0.9	761	234	0	11	4	0		32	
	Insert Stanchion in	Insert Stanchion in	9.960000038146973	1	-1	1309	48	69.07026004167943	31.102492592551492	82.80431710037531	32.844235198666354	0	0	-3.0	762	234	0	11	4	0		32	
	Davit Pocket	Davit Pocket	9.960000038146973	1	-1	1310	48	71.26633887197457	32.274494749127015	80.70261338177849	34.298783119278724	0	0	-0.6	763	234	0	11	4	0		32	
	<img0129>	<img0129>	-1.0	-1	-1	1311	48	44.47549059500102	19.44330774172388	60.03284329682394	30.522726039693815	0	1	-14.9	764	234	0	11	4	0		32	
	<img0130>	<img0130>	-1.0	-1	-1	1312	48	22.294118045981413	26.242425706651478	40.980392655515985	28.560607601897885	0	1	-4.3	765	234	0	11	4	0		32	
	Davit Pocket Cover	Davit Pocket Cover	9.960000038146973	1	-1	1313	48	24.826797784543505	26.346462904804888	38.9297385620915	28.3707512749566	0	0	-2.2	766	234	0	11	4	0		32	
	<img0131>	<img0131>	-1.0	-1	-1	1314	48	45.18414665670956	31.358585935650453	59.21568029067096	43.36363667189473	0	1	3.0	767	234	0	11	4	0		32	
	<img0132>	<img0132>	-1.0	-1	-1	1315	48	22.274511000689337	37.01515197753906	44.470588833678	40.242424396553425	0	1	-6.3	768	234	0	11	4	0		32	
	Davit Pocket Pin Placement	Davit Pocket Pin Placement	9.960000038146973	1	-1	1316	48	23.669934740253524	36.89037284465751	43.4434579088797	38.632117377387154	0	0	-3.4	769	234	0	11	4	0		32	
	Hole	Hole	9.960000038146973	1	-1	1317	48	31.72875697316687	38.062375001233036	35.498366013071895	40.086661444769966	0	0	-0.6	770	234	0	11	4	0		32	
	<img0133>	<img0133>	-1.0	-1	-1	1318	48	67.89542304144966	35.014901980005135	84.10113964205473	44.71843603885535	0	1	-5.1	771	235	1	11	4	0		32	
	<img0134>	<img0134>	-1.0	-1	-1	1319	48	67.17646979039012	44.93939563481495	80.84313885059233	46.8787877246587	0	1	0.2	771	235	1	11	4	0		32	
	Re-Insert Pin	Re-Insert Pin	9.960000038146973	1	-1	1320	48	69.32516160354116	45.047224410856614	79.2124181011923	47.071510854393544	0	0	-1.8	772	236	0	11	4	0		32	
	Davit Pocket Pin	Davit Pocket Pin	9.960000038146973	1	-1	1321	48	26.415033278122447	21.967675950792103	38.61601337108737	23.991964320943815	0	0	-25.1	773	236	0	11	4	0		32	
	VMDS Technical and Operators Manual	VMDS Technical and Operators Manual ver 2019.2.l	9.960000038146973	0	-1	1322	49	11.768627790064594	4.375376845851089	82.82171511182598	6.103285876187412	0	1	-19.6	774	236	0	11	4	0		32	
49			12.0	0	2	1323	49	11.768627790064594	91.77726976799244	14.490196128296697	93.85909263533776	0	1	85.7	775	236	0	11	4	0		32	
5.5.	INSTALLATION OF REMOTE-CONTROL BOX (CAB OR DISMOUNTED	INSTALLATION OF REMOTE-CONTROL BOX (CAB OR DISMOUNTED	12.0	1	0	1324	49	11.768627790064594	8.918178442752723	81.16110508738001	11.016663638028232	0	0	-84.9	776	236	0	11	5	0	INSTALLATION OF REMOTE-CONTROL BOX (CAB OR DISMOUNTED OPERATIONS)	33	
	OPERATIONS)	OPERATIONS)	12.0	1	-1	1325	49	19.120914484161176	10.663128862477313	33.24346355363434	12.761614057752823	0	0	-0.4	777	236	0	11	5	0		33	
	Ensure power unit if turned OFF and selector valves are in the OFF position.	Ensure power unit if turned OFF and selector valves are in the OFF position.	12.0	1	-1	1326	49	11.768627790064594	14.257072679924244	75.10947931825726	16.2207092901673	0	0	1.5	778	236	0	11	5	0		33	
1.	Establish hose connections for REMOTE MONITOR operations.	Establish hose connections for REMOTE MONITOR operations.	12.0	0	2	1327	49	14.70980426065283	17.585858431729406	69.40359477124183	19.66767551923039	0	0	1.4	779	237	3	11	5	0		33	
2.	Connect the remote-control box connector to the MONITOR ELECTRICAL	Connect the remote-control box connector to the MONITOR ELECTRICAL	12.0	0	2	1328	49	14.70980426065283	19.32828113286182	88.73790666168811	21.41009822036281	0	0	-0.3	780	237	3	11	5	0		33	
	CONNECTOR located on the back of the power unit.	CONNECTOR located on the back of the power unit.	12.0	0	-1	1329	49	17.65032624886706	21.104043902772847	60.24673062991473	23.12525546911991	0	0	-0.3	780	237	1	11	5	0		33	
	Figure 58.  Remote Control Monitor Electrical Connection	Figure 58.  Remote Control Monitor Electrical Connection	12.0	0	-1	1330	49	26.96405298569623	43.759344081686	73.54085086997038	45.780555648033065	1	0	20.6	781	238	0	11	5	0		33	data/dod/vmds_TM/images/img0135.jpg
	Although not recommended, it is possible to	Although not recommended, it is possible to manually operate the monitor:	12.0	1	-1	1331	49	11.768627790064594	47.2441933371804	72.28595010595384	49.35631414856574	0	0	1.5	782	238	0	11	5	0		33	
